k,measurement,mean,lb,ub
0,Jaccard,1.0,1.0,1.0
10,Jaccard,0.8159207459207459,0.7952426935340678,0.836598798307424
20,Jaccard,0.7483649683649684,0.7231156158159818,0.7736143209139549
30,Jaccard,0.6883216783216782,0.6653777542893123,0.7112656023540441
40,Jaccard,0.6337529137529139,0.6111349510229603,0.6563708764828674
50,Jaccard,0.6054578754578754,0.5828537621928224,0.6280619887229285
60,Jaccard,0.5823143523143525,0.5623070415046812,0.6023216631240237
80,Jaccard,0.566879786879787,0.5440604583126676,0.5896991154469065
70,Jaccard,0.5623010323010323,0.5391038751276126,0.5854981894744521
